id	city_id	country_id	name
1412	261	24	Россия,Северо-Западный ФО,Псковская обл.,Великие Луки
2004	261	24	Россия,Северо-Западный ФО,Псковская обл.,Гдов
2009	261	24	Россия,Северо-Западный ФО,Псковская обл.,Дно
2005	261	24	Россия,Северо-Западный ФО,Псковская обл.,Невель
1413	261	24	Россия,Северо-Западный ФО,Псковская обл.,Новоржев
2006	261	24	Россия,Северо-Западный ФО,Псковская обл.,Опочка
2008	261	24	Россия,Северо-Западный ФО,Псковская обл.,Остров
1414	261	24	Россия,Северо-Западный ФО,Псковская обл.,Печоры
1415	261	24	Россия,Северо-Западный ФО,Псковская обл.,Порхов
1411	261	24	Россия,Северо-Западный ФО,Псковская обл.,Псков
1416	261	24	Россия,Северо-Западный ФО,Псковская обл.,Пустошка
2007	261	24	Россия,Северо-Западный ФО,Псковская обл.,Пыталово
1417	261	24	Россия,Северо-Западный ФО,Псковская обл.,Себеж
2209	261	24	Россия,Северо-Западный ФО,Псковская обл.,Другое
259	259	24	Россия,Северо-Западный ФО,Ненецкий АО
1405	259	24	Россия,Северо-Западный ФО,Ненецкий АО,Нарьян-Мар
2250	259	24	Россия,Северо-Западный ФО,Ненецкий АО,Другое
3185	259	24	Россия,Сибирский ФО
265	265	24	Россия,Сибирский ФО,Бурятия
2764	265	24	Россия,Сибирский ФО,Бурятия,Бабушкин
2760	265	24	Россия,Сибирский ФО,Бурятия,Гусиноозерск
2762	265	24	Россия,Сибирский ФО,Бурятия,Закаменск
2763	265	24	Россия,Сибирский ФО,Бурятия,Кяхта
2761	265	24	Россия,Сибирский ФО,Бурятия,Северобайкальск
1446	265	24	Россия,Сибирский ФО,Бурятия,Улан-Удэ
2222	265	24	Россия,Сибирский ФО,Бурятия,Другое
263	263	24	Россия,Сибирский ФО,Республика Алтай
1439	263	24	Россия,Сибирский ФО,Республика Алтай,Горно-Алтайск
2215	263	24	Россия,Сибирский ФО,Республика Алтай,Другое
273	273	24	Россия,Сибирский ФО,Тыва
2766	273	24	Россия,Сибирский ФО,Тыва,Ак-Довурак
1494	273	24	Россия,Сибирский ФО,Тыва,Кызыл
2768	273	24	Россия,Сибирский ФО,Тыва,Новый Шагонар
2767	273	24	Россия,Сибирский ФО,Тыва,Туран
2765	273	24	Россия,Сибирский ФО,Тыва,Чадан
2275	273	24	Россия,Сибирский ФО,Тыва,Другое
275	275	24	Россия,Сибирский ФО,Хакасия
2769	275	24	Россия,Сибирский ФО,Хакасия,Абаза
1496	275	24	Россия,Сибирский ФО,Хакасия,Абакан
1497	275	24	Россия,Сибирский ФО,Хакасия,Саяногорск
2770	275	24	Россия,Сибирский ФО,Хакасия,Сорск
2771	275	24	Россия,Сибирский ФО,Хакасия,Черногорск
2281	275	24	Россия,Сибирский ФО,Хакасия,Другое
264	264	24	Россия,Сибирский ФО,Алтайский край
1440	264	24	Россия,Сибирский ФО,Алтайский край,Алейск
1441	264	24	Россия,Сибирский ФО,Алтайский край,Барнаул
1442	264	24	Россия,Сибирский ФО,Алтайский край,Белокуриха
1443	264	24	Россия,Сибирский ФО,Алтайский край,Бийск
2728	264	24	Россия,Сибирский ФО,Алтайский край,Горняк
2731	264	24	Россия,Сибирский ФО,Алтайский край,Заринск
2729	264	24	Россия,Сибирский ФО,Алтайский край,Змеиногорск
2732	264	24	Россия,Сибирский ФО,Алтайский край,Камень-на-Оби
3292	264	24	Россия,Сибирский ФО,Алтайский край,Кулунда
2730	264	24	Россия,Сибирский ФО,Алтайский край,Новоалтайск
1444	264	24	Россия,Сибирский ФО,Алтайский край,Рубцовск
1445	264	24	Россия,Сибирский ФО,Алтайский край,Славгород
3231	264	24	Россия,Сибирский ФО,Алтайский край,Яровое
2216	264	24	Россия,Сибирский ФО,Алтайский край,Другое
268	268	24	Россия,Сибирский ФО,Красноярский край
2781	268	24	Россия,Сибирский ФО,Красноярский край,Артемовск
1469	268	24	Россия,Сибирский ФО,Красноярский край,Ачинск
2784	268	24	Россия,Сибирский ФО,Красноярский край,Боготол
2773	268	24	Россия,Сибирский ФО,Красноярский край,Бородино
2774	268	24	Россия,Сибирский ФО,Красноярский край,Дивногорск
3122	268	24	Россия,Сибирский ФО,Красноярский край,Емельяновск
2772	268	24	Россия,Сибирский ФО,Красноярский край,Енисейск
3294	268	24	Россия,Сибирский ФО,Красноярский край,Железногорск
2777	268	24	Россия,Сибирский ФО,Красноярский край,Заозерный
1470	268	24	Россия,Сибирский ФО,Красноярский край,Игарка
2778	268	24	Россия,Сибирский ФО,Красноярский край,Иланский
2782	268	24	Россия,Сибирский ФО,Красноярский край,Канск
2783	268	24	Россия,Сибирский ФО,Красноярский край,Кодинский
1471	268	24	Россия,Сибирский ФО,Красноярский край,Красноярск
1472	268	24	Россия,Сибирский ФО,Красноярский край,Лесосибирск
1473	268	24	Россия,Сибирский ФО,Красноярский край,Минусинск
2775	268	24	Россия,Сибирский ФО,Красноярский край,Назарово
2776	268	24	Россия,Сибирский ФО,Красноярский край,Сосновоборск
2780	268	24	Россия,Сибирский ФО,Красноярский край,Ужур
2779	268	24	Россия,Сибирский ФО,Красноярский край,Уяр
2785	268	24	Россия,Сибирский ФО,Красноярский край,Шарыпово
1474	268	24	Россия,Сибирский ФО,Красноярский край,Шушенское
2242	268	24	Россия,Сибирский ФО,Красноярский край,Другое
266	266	24	Россия,Сибирский ФО,Иркутская обл.
2792	266	24	Россия,Сибирский ФО,Иркутская обл.,Алзамай
1447	266	24	Россия,Сибирский ФО,Иркутская обл.,Ангарск
1448	266	24	Россия,Сибирский ФО,Иркутская обл.,Байкальск
2791	266	24	Россия,Сибирский ФО,Иркутская обл.,Бирюсинск
1450	266	24	Россия,Сибирский ФО,Иркутская обл.,Бодайбо
1451	266	24	Россия,Сибирский ФО,Иркутская обл.,Братск
2793	266	24	Россия,Сибирский ФО,Иркутская обл.,Вихоревка
2789	266	24	Россия,Сибирский ФО,Иркутская обл.,Железногорск-Илимский
2786	266	24	Россия,Сибирский ФО,Иркутская обл.,Зима
1452	266	24	Россия,Сибирский ФО,Иркутская обл.,Иркутск
2794	266	24	Россия,Сибирский ФО,Иркутская обл.,Киренск
2787	266	24	Россия,Сибирский ФО,Иркутская обл.,Нижнеудинск
1449	266	24	Россия,Сибирский ФО,Иркутская обл.,Саянск
2790	266	24	Россия,Сибирский ФО,Иркутская обл.,Свирск
1453	266	24	Россия,Сибирский ФО,Иркутская обл.,Слюдянка
2788	266	24	Россия,Сибирский ФО,Иркутская обл.,Тайшет
1454	266	24	Россия,Сибирский ФО,Иркутская обл.,Тулун
1455	266	24	Россия,Сибирский ФО,Иркутская обл.,Усолье-Сибирское
2908	266	24	Россия,Сибирский ФО,Иркутская обл.,Усольск
1456	266	24	Россия,Сибирский ФО,Иркутская обл.,Усть-Илимск
1457	266	24	Россия,Сибирский ФО,Иркутская обл.,Усть-Кут
1458	266	24	Россия,Сибирский ФО,Иркутская обл.,Хужир
1459	266	24	Россия,Сибирский ФО,Иркутская обл.,Черемхово
2795	266	24	Россия,Сибирский ФО,Иркутская обл.,Шелехов
2229	266	24	Россия,Сибирский ФО,Иркутская обл.,Другое
267	267	24	Россия,Сибирский ФО,Кемеровская обл.
2737	267	24	Россия,Сибирский ФО,Кемеровская обл.,Анжеро-Суджинск
2740	267	24	Россия,Сибирский ФО,Кемеровская обл.,Белово
2746	267	24	Россия,Сибирский ФО,Кемеровская обл.,Березовский
2739	267	24	Россия,Сибирский ФО,Кемеровская обл.,Гурьевск
2742	267	24	Россия,Сибирский ФО,Кемеровская обл.,Калтан
1460	267	24	Россия,Сибирский ФО,Кемеровская обл.,Кемерово
1461	267	24	Россия,Сибирский ФО,Кемеровская обл.,Киселевск
2738	267	24	Россия,Сибирский ФО,Кемеровская обл.,Ленинск-Кузнецкий
2745	267	24	Россия,Сибирский ФО,Кемеровская обл.,Мариинск
1462	267	24	Россия,Сибирский ФО,Кемеровская обл.,Междуреченск
1463	267	24	Россия,Сибирский ФО,Кемеровская обл.,Мыски
1464	267	24	Россия,Сибирский ФО,Кемеровская обл.,Новокузнецк
2744	267	24	Россия,Сибирский ФО,Кемеровская обл.,Осинники
3358	267	24	Россия,Сибирский ФО,Кемеровская обл.,Полысаево
1465	267	24	Россия,Сибирский ФО,Кемеровская обл.,Прокопьевск
1466	267	24	Россия,Сибирский ФО,Кемеровская обл.,Салаир
2743	267	24	Россия,Сибирский ФО,Кемеровская обл.,Тайга
2741	267	24	Россия,Сибирский ФО,Кемеровская обл.,Таштагол
1467	267	24	Россия,Сибирский ФО,Кемеровская обл.,Топки
1468	267	24	Россия,Сибирский ФО,Кемеровская обл.,Юрга
2236	267	24	Россия,Сибирский ФО,Кемеровская обл.,Другое
269	269	24	Россия,Сибирский ФО,Новосибирская обл.
1475	269	24	Россия,Сибирский ФО,Новосибирская обл.,Баган
1476	269	24	Россия,Сибирский ФО,Новосибирская обл.,Барабинск
1477	269	24	Россия,Сибирский ФО,Новосибирская обл.,Бердск
2750	269	24	Россия,Сибирский ФО,Новосибирская обл.,Болотное
1478	269	24	Россия,Сибирский ФО,Новосибирская обл.,Искитим
2752	269	24	Россия,Сибирский ФО,Новосибирская обл.,Карасук
2751	269	24	Россия,Сибирский ФО,Новосибирская обл.,Каргат
3107	269	24	Россия,Сибирский ФО,Новосибирская обл.,Краснообск
2753	269	24	Россия,Сибирский ФО,Новосибирская обл.,Куйбышев
2755	269	24	Россия,Сибирский ФО,Новосибирская обл.,Купино
1479	269	24	Россия,Сибирский ФО,Новосибирская обл.,Новосибирск
2759	269	24	Россия,Сибирский ФО,Новосибирская обл.,Обь
2756	269	24	Россия,Сибирский ФО,Новосибирская обл.,Татарск
2758	269	24	Россия,Сибирский ФО,Новосибирская обл.,Тогучин
2757	269	24	Россия,Сибирский ФО,Новосибирская обл.,Черепаново
2754	269	24	Россия,Сибирский ФО,Новосибирская обл.,Чулым
2252	269	24	Россия,Сибирский ФО,Новосибирская обл.,Другое
270	270	24	Россия,Сибирский ФО,Омская обл.
2733	270	24	Россия,Сибирский ФО,Омская обл.,Исилькуль
1480	270	24	Россия,Сибирский ФО,Омская обл.,Калачинск
1481	270	24	Россия,Сибирский ФО,Омская обл.,Марьяновка
2735	270	24	Россия,Сибирский ФО,Омская обл.,Называевск
1482	270	24	Россия,Сибирский ФО,Омская обл.,Омск
2734	270	24	Россия,Сибирский ФО,Омская обл.,Тара
2736	270	24	Россия,Сибирский ФО,Омская обл.,Тюкалинск
2253	270	24	Россия,Сибирский ФО,Омская обл.,Другое
272	272	24	Россия,Сибирский ФО,Томская обл.
1488	272	24	Россия,Сибирский ФО,Томская обл.,Асино
1489	272	24	Россия,Сибирский ФО,Томская обл.,Белый Яр
3295	272	24	Россия,Сибирский ФО,Томская обл.,Каргасок
1491	272	24	Россия,Сибирский ФО,Томская обл.,Колпашево
1492	272	24	Россия,Сибирский ФО,Томская обл.,Северск
1493	272	24	Россия,Сибирский ФО,Томская обл.,Стрежевой
1490	272	24	Россия,Сибирский ФО,Томская обл.,Томск
2273	272	24	Россия,Сибирский ФО,Томская обл.,Другое
276	276	24	Россия,Сибирский ФО,Читинская обл.
2803	276	24	Россия,Сибирский ФО,Читинская обл.,Балей
2799	276	24	Россия,Сибирский ФО,Читинская обл.,Борзя
1499	276	24	Россия,Сибирский ФО,Читинская обл.,Краснокаменск
2801	276	24	Россия,Сибирский ФО,Читинская обл.,Могоча
2800	276	24	Россия,Сибирский ФО,Читинская обл.,Нерчинск
2802	276	24	Россия,Сибирский ФО,Читинская обл.,Петровск-Забайкальский
2798	276	24	Россия,Сибирский ФО,Читинская обл.,Сретенск
2796	276	24	Россия,Сибирский ФО,Читинская обл.,Хилок
1498	276	24	Россия,Сибирский ФО,Читинская обл.,Чита
2797	276	24	Россия,Сибирский ФО,Читинская обл.,Шилка
2285	276	24	Россия,Сибирский ФО,Читинская обл.,Другое
262	262	24	Россия,Сибирский ФО,Агинский Бурятский АО
1438	262	24	Россия,Сибирский ФО,Агинский Бурятский АО,Агинское
2213	262	24	Россия,Сибирский ФО,Агинский Бурятский АО,Другое
271	271	24	Россия,Сибирский ФО,Таймырский АО
3233	271	24	Россия,Сибирский ФО,Таймырский АО,Диксон
1485	271	24	Россия,Сибирский ФО,Таймырский АО,Дудинка
1487	271	24	Россия,Сибирский ФО,Таймырский АО,Кайеркан
1483	271	24	Россия,Сибирский ФО,Таймырский АО,Норильск
1484	271	24	Россия,Сибирский ФО,Таймырский АО,Талнах
1486	271	24	Россия,Сибирский ФО,Таймырский АО,Хатанга
2269	271	24	Россия,Сибирский ФО,Таймырский АО,Другое
274	274	24	Россия,Сибирский ФО,Усть-Ордынский Бурятский АО
1495	274	24	Россия,Сибирский ФО,Усть-Ордынский Бурятский АО,Усть-Ордынский
2279	274	24	Россия,Сибирский ФО,Усть-Ордынский Бурятский АО,Другое
277	277	24	Россия,Сибирский ФО,Эвенкийский АО
1500	277	24	Россия,Сибирский ФО,Эвенкийский АО,Тура
2288	277	24	Россия,Сибирский ФО,Эвенкийский АО,Другое
3184	277	24	Россия,Уральский ФО
278	278	24	Россия,Уральский ФО,Курганская обл.
2668	278	24	Россия,Уральский ФО,Курганская обл.,Далматово
2667	278	24	Россия,Уральский ФО,Курганская обл.,Катайск
1524	278	24	Россия,Уральский ФО,Курганская обл.,Курган
2669	278	24	Россия,Уральский ФО,Курганская обл.,Куртамыш
2666	278	24	Россия,Уральский ФО,Курганская обл.,Макушино
2671	278	24	Россия,Уральский ФО,Курганская обл.,Петухово
1525	278	24	Россия,Уральский ФО,Курганская обл.,Шадринск
2670	278	24	Россия,Уральский ФО,Курганская обл.,Шумиха
2672	278	24	Россия,Уральский ФО,Курганская обл.,Щучье
2243	278	24	Россия,Уральский ФО,Курганская обл.,Другое
279	279	24	Россия,Уральский ФО,Свердловская обл.
1526	279	24	Россия,Уральский ФО,Свердловская обл.,Алапаевск
1527	279	24	Россия,Уральский ФО,Свердловская обл.,Арамиль
2691	279	24	Россия,Уральский ФО,Свердловская обл.,Артемовский
1528	279	24	Россия,Уральский ФО,Свердловская обл.,Асбест
2924	279	24	Россия,Уральский ФО,Свердловская обл.,Белоярский
2707	279	24	Россия,Уральский ФО,Свердловская обл.,Березовский
1529	279	24	Россия,Уральский ФО,Свердловская обл.,Богданович
2698	279	24	Россия,Уральский ФО,Свердловская обл.,Верхний Тагил
1530	279	24	Россия,Уральский ФО,Свердловская обл.,Верхняя Пышма
1531	279	24	Россия,Уральский ФО,Свердловская обл.,Верхняя Салда
1532	279	24	Россия,Уральский ФО,Свердловская обл.,Верхняя Синячиха
2696	279	24	Россия,Уральский ФО,Свердловская обл.,Верхняя Тура
2692	279	24	Россия,Уральский ФО,Свердловская обл.,Верхотурье
2706	279	24	Россия,Уральский ФО,Свердловская обл.,Волчанск
2709	279	24	Россия,Уральский ФО,Свердловская обл.,Дегтярск
1533	279	24	Россия,Уральский ФО,Свердловская обл.,Екатеринбург
1534	279	24	Россия,Уральский ФО,Свердловская обл.,Заречный
1535	279	24	Россия,Уральский ФО,Свердловская обл.,Ивдель
1536	279	24	Россия,Уральский ФО,Свердловская обл.,Ирбит
1537	279	24	Россия,Уральский ФО,Свердловская обл.,Каменск-Уральский
1538	279	24	Россия,Уральский ФО,Свердловская обл.,Камышлов
2708	279	24	Россия,Уральский ФО,Свердловская обл.,Карпинск
1539	279	24	Россия,Уральский ФО,Свердловская обл.,Качканар
2712	279	24	Россия,Уральский ФО,Свердловская обл.,Кировград
1540	279	24	Россия,Уральский ФО,Свердловская обл.,Краснотурьинск
2694	279	24	Россия,Уральский ФО,Свердловская обл.,Красноуральск
2693	279	24	Россия,Уральский ФО,Свердловская обл.,Красноуфимск
1541	279	24	Россия,Уральский ФО,Свердловская обл.,Кушва
2711	279	24	Россия,Уральский ФО,Свердловская обл.,Михайловск
2713	279	24	Россия,Уральский ФО,Свердловская обл.,Михайловск
1542	279	24	Россия,Уральский ФО,Свердловская обл.,Невьянск
2702	279	24	Россия,Уральский ФО,Свердловская обл.,Нижние Серги
1543	279	24	Россия,Уральский ФО,Свердловская обл.,Нижний Тагил
2695	279	24	Россия,Уральский ФО,Свердловская обл.,Нижняя Салда
2697	279	24	Россия,Уральский ФО,Свердловская обл.,Нижняя Тура
2699	279	24	Россия,Уральский ФО,Свердловская обл.,Новая Ляля
2909	279	24	Россия,Уральский ФО,Свердловская обл.,Новоуральск
1544	279	24	Россия,Уральский ФО,Свердловская обл.,Первоуральск
1545	279	24	Россия,Уральский ФО,Свердловская обл.,Полевской
1546	279	24	Россия,Уральский ФО,Свердловская обл.,Ревда
1547	279	24	Россия,Уральский ФО,Свердловская обл.,Реж
3296	279	24	Россия,Уральский ФО,Свердловская обл.,Рефтинский
2700	279	24	Россия,Уральский ФО,Свердловская обл.,Североуральск
1548	279	24	Россия,Уральский ФО,Свердловская обл.,Серов
2710	279	24	Россия,Уральский ФО,Свердловская обл.,Среднеуральск
2701	279	24	Россия,Уральский ФО,Свердловская обл.,Сухой Лог
2703	279	24	Россия,Уральский ФО,Свердловская обл.,Сысерть
1549	279	24	Россия,Уральский ФО,Свердловская обл.,Тавда
2704	279	24	Россия,Уральский ФО,Свердловская обл.,Талица
2705	279	24	Россия,Уральский ФО,Свердловская обл.,Туринск
2265	279	24	Россия,Уральский ФО,Свердловская обл.,Другое
280	280	24	Россия,Уральский ФО,Тюменская обл.
1550	280	24	Россия,Уральский ФО,Тюменская обл.,Заводоуковск
1551	280	24	Россия,Уральский ФО,Тюменская обл.,Ишим
3326	280	24	Россия,Уральский ФО,Тюменская обл.,Сургут
1552	280	24	Россия,Уральский ФО,Тюменская обл.,Тобольск
1553	280	24	Россия,Уральский ФО,Тюменская обл.,Тюмень
2748	280	24	Россия,Уральский ФО,Тюменская обл.,Ялуторовск
2276	280	24	Россия,Уральский ФО,Тюменская обл.,Другое
282	282	24	Россия,Уральский ФО,Челябинская обл.
1564	282	24	Россия,Уральский ФО,Челябинская обл.,Аша
2723	282	24	Россия,Уральский ФО,Челябинская обл.,Бакал
2724	282	24	Россия,Уральский ФО,Челябинская обл.,Верхнеуральск
2716	282	24	Россия,Уральский ФО,Челябинская обл.,Верхний Уфалей
3297	282	24	Россия,Уральский ФО,Челябинская обл.,Всеволожск
2725	282	24	Россия,Уральский ФО,Челябинская обл.,Еманжелинск
1565	282	24	Россия,Уральский ФО,Челябинская обл.,Златоуст
2722	282	24	Россия,Уральский ФО,Челябинская обл.,Карабаш
1566	282	24	Россия,Уральский ФО,Челябинская обл.,Карталы
2718	282	24	Россия,Уральский ФО,Челябинская обл.,Касли
2720	282	24	Россия,Уральский ФО,Челябинская обл.,Катав-Ивановск
1567	282	24	Россия,Уральский ФО,Челябинская обл.,Копейск
2721	282	24	Россия,Уральский ФО,Челябинская обл.,Коркино
2715	282	24	Россия,Уральский ФО,Челябинская обл.,Куса
1568	282	24	Россия,Уральский ФО,Челябинская обл.,Кыштым
1569	282	24	Россия,Уральский ФО,Челябинская обл.,Магнитогорск
1570	282	24	Россия,Уральский ФО,Челябинская обл.,Миасс
2726	282	24	Россия,Уральский ФО,Челябинская обл.,Миньяр
2717	282	24	Россия,Уральский ФО,Челябинская обл.,Нязепетровск
3100	282	24	Россия,Уральский ФО,Челябинская обл.,Озерск
1571	282	24	Россия,Уральский ФО,Челябинская обл.,Пласт
2719	282	24	Россия,Уральский ФО,Челябинская обл.,Сатка
2727	282	24	Россия,Уральский ФО,Челябинская обл.,Сим
1572	282	24	Россия,Уральский ФО,Челябинская обл.,Снежинск
3332	282	24	Россия,Уральский ФО,Челябинская обл.,Трехгорный
1573	282	24	Россия,Уральский ФО,Челябинская обл.,Троицк
1574	282	24	Россия,Уральский ФО,Челябинская обл.,Усть-Катав
1575	282	24	Россия,Уральский ФО,Челябинская обл.,Чебаркуль
1576	282	24	Россия,Уральский ФО,Челябинская обл.,Челябинск
1577	282	24	Россия,Уральский ФО,Челябинская обл.,Южноуральск
2714	282	24	Россия,Уральский ФО,Челябинская обл.,Юрюзань
2283	282	24	Россия,Уральский ФО,Челябинская обл.,Другое
281	281	24	Россия,Уральский ФО,Ханты-Мансийский АО - Югра
2749	281	24	Россия,Уральский ФО,Ханты-Мансийский АО - Югра,Белоярский
1554	281	24	Россия,Уральский ФО,Ханты-Мансийский АО - Югра,Игрим
1555	281	24	Россия,Уральский ФО,Ханты-Мансийский АО - Югра,Когалым
1556	281	24	Россия,Уральский ФО,Ханты-Мансийский АО - Югра,Лангепас
1561	281	24	Россия,Уральский ФО,Ханты-Мансийский АО - Югра,Мегион
1562	281	24	Россия,Уральский ФО,Ханты-Мансийский АО - Югра,Нефтеюганск
1559	281	24	Россия,Уральский ФО,Ханты-Мансийский АО - Югра,Нижневартовск
2852	281	24	Россия,Уральский ФО,Ханты-Мансийский АО - Югра,Нягань
2853	281	24	Россия,Уральский ФО,Ханты-Мансийский АО - Югра,Нягань
2854	281	24	Россия,Уральский ФО,Ханты-Мансийский АО - Югра,Пыть-Ях
1560	281	24	Россия,Уральский ФО,Ханты-Мансийский АО - Югра,Радужный
1563	281	24	Россия,Уральский ФО,Ханты-Мансийский АО - Югра,Советский
2747	281	24	Россия,Уральский ФО,Ханты-Мансийский АО - Югра,Сургут
1557	281	24	Россия,Уральский ФО,Ханты-Мансийский АО - Югра,Урай
1558	281	24	Россия,Уральский ФО,Ханты-Мансийский АО - Югра,Ханты-Мансийск
3344	281	24	Россия,Уральский ФО,Ханты-Мансийский АО - Югра,Югорск
2282	281	24	Россия,Уральский ФО,Ханты-Мансийский АО - Югра,Другое
283	283	24	Россия,Уральский ФО,Ямало-Ненецкий АО
3298	283	24	Россия,Уральский ФО,Ямало-Ненецкий АО,Губкинский
1578	283	24	Россия,Уральский ФО,Ямало-Ненецкий АО,Лабытнанги
2856	283	24	Россия,Уральский ФО,Ямало-Ненецкий АО,Муравленко
1579	283	24	Россия,Уральский ФО,Ямало-Ненецкий АО,Надым
1580	283	24	Россия,Уральский ФО,Ямало-Ненецкий АО,Новый Уренгой
1581	283	24	Россия,Уральский ФО,Ямало-Ненецкий АО,Ноябрьск
1582	283	24	Россия,Уральский ФО,Ямало-Ненецкий АО,Салехард
1583	283	24	Россия,Уральский ФО,Ямало-Ненецкий АО,Уренгой
2289	283	24	Россия,Уральский ФО,Ямало-Ненецкий АО,Другое
3180	283	24	Россия,Центральный ФО
284	284	24	Россия,Центральный ФО,Белгородская обл.
1625	284	24	Россия,Центральный ФО,Белгородская обл.,Алексеевка
1626	284	24	Россия,Центральный ФО,Белгородская обл.,Белгород
2172	284	24	Россия,Центральный ФО,Белгородская обл.,Валуйки
2173	284	24	Россия,Центральный ФО,Белгородская обл.,Грайворон
1627	284	24	Россия,Центральный ФО,Белгородская обл.,Губкин
2174	284	24	Россия,Центральный ФО,Белгородская обл.,Короча
2175	284	24	Россия,Центральный ФО,Белгородская обл.,Новый Оскол
1628	284	24	Россия,Центральный ФО,Белгородская обл.,Старый Оскол
1629	284	24	Россия,Центральный ФО,Белгородская обл.,Шебекино
2221	284	24	Россия,Центральный ФО,Белгородская обл.,Другое
285	285	24	Россия,Центральный ФО,Брянская обл.
1630	285	24	Россия,Центральный ФО,Брянская обл.,Брянск
3283	285	24	Россия,Центральный ФО,Брянская обл.,Дебрянск
1631	285	24	Россия,Центральный ФО,Брянская обл.,Дятьково
2013	285	24	Россия,Центральный ФО,Брянская обл.,Жуковка
2015	285	24	Россия,Центральный ФО,Брянская обл.,Злынка
1632	285	24	Россия,Центральный ФО,Брянская обл.,Карачев
1633	285	24	Россия,Центральный ФО,Брянская обл.,Клинцы
1634	285	24	Россия,Центральный ФО,Брянская обл.,Мглин
2016	285	24	Россия,Центральный ФО,Брянская обл.,Новозыбков
2018	285	24	Россия,Центральный ФО,Брянская обл.,Почеп
2017	285	24	Россия,Центральный ФО,Брянская обл.,Севск
2020	285	24	Россия,Центральный ФО,Брянская обл.,Сельцо
2014	285	24	Россия,Центральный ФО,Брянская обл.,Стародуб
2010	285	24	Россия,Центральный ФО,Брянская обл.,Сураж
2012	285	24	Россия,Центральный ФО,Брянская обл.,Трубчевск
2011	285	24	Россия,Центральный ФО,Брянская обл.,Унеча
2019	285	24	Россия,Центральный ФО,Брянская обл.,Фокино
2210	285	24	Россия,Центральный ФО,Брянская обл.,Другое
286	286	24	Россия,Центральный ФО,Владимирская обл.
1635	286	24	Россия,Центральный ФО,Владимирская обл.,Александров
1636	286	24	Россия,Центральный ФО,Владимирская обл.,Владимир
2021	286	24	Россия,Центральный ФО,Владимирская обл.,Вязники
1637	286	24	Россия,Центральный ФО,Владимирская обл.,Головино
2022	286	24	Россия,Центральный ФО,Владимирская обл.,Гороховец
1638	286	24	Россия,Центральный ФО,Владимирская обл.,Гусь-Хрустальный
2023	286	24	Россия,Центральный ФО,Владимирская обл.,Камешково
2031	286	24	Россия,Центральный ФО,Владимирская обл.,Карабаново
2024	286	24	Россия,Центральный ФО,Владимирская обл.,Киржач
1639	286	24	Россия,Центральный ФО,Владимирская обл.,Ковров
1640	286	24	Россия,Центральный ФО,Владимирская обл.,Кольчугино
2026	286	24	Россия,Центральный ФО,Владимирская обл.,Костерево
3299	286	24	Россия,Центральный ФО,Владимирская обл.,Красная Горбатка
2033	286	24	Россия,Центральный ФО,Владимирская обл.,Лакинск
2025	286	24	Россия,Центральный ФО,Владимирская обл.,Меленки
1641	286	24	Россия,Центральный ФО,Владимирская обл.,Муром
1642	286	24	Россия,Центральный ФО,Владимирская обл.,Петушки
2027	286	24	Россия,Центральный ФО,Владимирская обл.,Покров
2211	286	24	Россия,Центральный ФО,Владимирская обл.,Радужный
2028	286	24	Россия,Центральный ФО,Владимирская обл.,Собинка
2032	286	24	Россия,Центральный ФО,Владимирская обл.,Струнино
2029	286	24	Россия,Центральный ФО,Владимирская обл.,Судогда
1643	286	24	Россия,Центральный ФО,Владимирская обл.,Суздаль
2030	286	24	Россия,Центральный ФО,Владимирская обл.,Юрьев-Польский
2212	286	24	Россия,Центральный ФО,Владимирская обл.,Другое
287	287	24	Россия,Центральный ФО,Воронежская обл.
1644	287	24	Россия,Центральный ФО,Воронежская обл.,Бобров
1645	287	24	Россия,Центральный ФО,Воронежская обл.,Богучар
1646	287	24	Россия,Центральный ФО,Воронежская обл.,Борисоглебск
1647	287	24	Россия,Центральный ФО,Воронежская обл.,Бутурлиновка
1648	287	24	Россия,Центральный ФО,Воронежская обл.,Воронеж
2178	287	24	Россия,Центральный ФО,Воронежская обл.,Калач
2176	287	24	Россия,Центральный ФО,Воронежская обл.,Лиски
1649	287	24	Россия,Центральный ФО,Воронежская обл.,Нововоронеж
2177	287	24	Россия,Центральный ФО,Воронежская обл.,Новохоперск
2180	287	24	Россия,Центральный ФО,Воронежская обл.,Острогожск
1650	287	24	Россия,Центральный ФО,Воронежская обл.,Павловск
2181	287	24	Россия,Центральный ФО,Воронежская обл.,Поворино
1651	287	24	Россия,Центральный ФО,Воронежская обл.,Россошь
2179	287	24	Россия,Центральный ФО,Воронежская обл.,Семилуки
2182	287	24	Россия,Центральный ФО,Воронежская обл.,Эртиль
2224	287	24	Россия,Центральный ФО,Воронежская обл.,Другое
288	288	24	Россия,Центральный ФО,Ивановская обл.
1652	288	24	Россия,Центральный ФО,Ивановская обл.,Вичуга
2036	288	24	Россия,Центральный ФО,Ивановская обл.,Гаврилов Посад
1657	288	24	Россия,Центральный ФО,Ивановская обл.,Заволжск
1653	288	24	Россия,Центральный ФО,Ивановская обл.,Иваново
1656	288	24	Россия,Центральный ФО,Ивановская обл.,Кинешма
2040	288	24	Россия,Центральный ФО,Ивановская обл.,Комсомольск
2037	288	24	Россия,Центральный ФО,Ивановская обл.,Кохма
2043	288	24	Россия,Центральный ФО,Ивановская обл.,Наволоки
